chat_id,github_link,gpt_link,Type of issue/Problem (#1),Type of issue/Problem (#2),Did ChatGPT help with the issue,How did ChatGPT help with the issue,Explanations for why ChatGPT was helpful (#1),Explanations for why ChatGPT was helpful (#2),Explanations for why ChatGPT was NOT helpful,Notes,owner/repo,primary_language,stars,contributors,forks,username_shared_link,user_public_repos,user_followers,user_account_age_years,user_contributions,num_files,num_lines
380,https://github.com/cmbant/CAMB/issues/149,https://chat.openai.com/share/8250a4ac-02ac-4ddc-8e0f-70e82c8add8c,debugging and code repair,,Yes,,direct implementation,,,,cmbant/CAMB,Fortran,188,18,139,cmbant,25,131,11,26,109,56418
382,https://github.com/Analyticsphere/flatteningRequests/issues/37,https://chat.openai.com/share/148d8cd0-2784-4659-9d4a-cd19dbf340c1,program generation,,Yes,,direct implementation,,,,Analyticsphere/flatteningRequests,JavaScript,0,3,0,jacobmpeters,10,3,9,25,266,147672
386,https://github.com/kaist-cp/cs220/issues/292,https://chat.openai.com/share/90568ce5-063c-4f08-8c14-e74c1fc6d4c6,debugging and code repair,,Yes,,issue discovery and planning,,,,kaist-cp/cs220,Rust,208,16,42,cyshello,7,0,3,0,85,4858
388,https://github.com/natbat/pillarpointstewards/issues/121,https://chat.openai.com/share/32106b11-e76a-4dba-8814-47e01b40aa4c,code generation and implementation,,Yes,,direct implementation,,,,natbat/pillarpointstewards,HTML,7,3,0,simonw,761,6113,16,20,127,9356
390,https://github.com/ggerganov/whisper.cpp/issues/1344,https://chat.openai.com/share/31b7f205-4c10-4cdf-a8ed-9ccbd6282dea,debugging and code repair,,Yes,,explicit positive comment,,,,ggerganov/whisper.cpp,C,32167,30,3194,petercsiba,8,17,13,23,433,170953
391,https://github.com/kaonasi-biwa/Twitter-UI-Customizer/issues/94,https://chat.openai.com/share/2d099963-d90d-4651-ac0f-1e58e8667d51,code generation and implementation,,Yes,,direct implementation,,,,kaonasi-biwa/Twitter-UI-Customizer,TypeScript,65,13,11,DB9-max,1,1,3,10,306,24132
392,https://github.com/larryhudson/astro-sqlite-tts-feed/issues/5,https://chat.openai.com/share/e80e64bb-542e-45b4-aa2e-54741814465d,tool/library/api usage queries,,Yes,,direct implementation,,,,larryhudson/astro-sqlite-tts-feed,JavaScript,5,2,0,larryhudson,155,17,9,26,57,10943
393,https://github.com/keycloakify/keycloakify/issues/443,https://chat.openai.com/share/ec8cffec-b5b0-4f42-8618-34c7d39636d8,code generation and implementation,,Yes,,engagement (emoji) signals,,,,keycloakify/keycloakify,TypeScript,1316,30,135,garronej,235,352,10,28,228,14874
396,https://github.com/facebook/react-native/issues/39743,https://chat.openai.com/share/855760aa-3a83-4d9d-ba18-f63d0699f5fa,debugging and code repair,,Yes,,issue discovery and planning,engagement (emoji) signals,,,facebook/react-native,C++,116455,30,24007,BoarDrop,0,0,0,1,5670,541819
397,https://github.com/kornia/kornia/issues/2649,https://chat.openai.com/share/094e5a82-f565-4b00-8b0d-bbb4fd5aedce,code generation and implementation,,Yes,,direct implementation,,,,kornia/kornia,Python,9517,30,941,edgarriba,118,392,10,16,774,82895
406,https://github.com/davestgermain/aionostr/issues/3,https://chat.openai.com/share/aba2369e-4f65-4c9a-8f8b-e0eafa7fded1,code documentation/comment generation,,Yes,,,,"Author mentioned ""I used chat GPT 3.5 to make the makefile to create the docs.""",,davestgermain/aionostr,Python,19,2,7,BrutusBondBTC,54,12,2,23,33,1492
409,https://github.com/capnproto/capnproto/issues/1833,https://chat.openai.com/share/d80fe16c-2ab5-42e6-826e-84653b4f44db,debugging and code repair,,Yes,,explicit positive comment,,,,capnproto/capnproto,C++,11289,30,907,ryanofsky,48,184,10,9,410,163141
410,https://github.com/google-map-react/google-map-react/issues/1204,https://chat.openai.com/share/2f9a680a-3112-4ee0-b7dc-0f6e9c1e0d7d,tool/library/api usage queries,,Yes,,engagement (emoji) signals,,,,google-map-react/google-map-react,JavaScript,6313,30,837,alvamanu,7,0,5,0,50,4331
411,https://github.com/mohamed-chs/chatgpt-history-export-to-md/issues/27,https://chat.openai.com/share/f048580b-5433-4509-901b-952a0264cb35,debugging and code repair,,Yes,,engagement (emoji) signals,,,,mohamed-chs/chatgpt-history-export-to-md,Python,664,2,28,Kmfernan5,99,5,2,1,31,1635
413,https://github.com/KwickerHub/WebCraftifyAI/issues/823,https://chat.openai.com/share/c073ac7c-1e51-49a2-958f-730d2995d20d,information retrieval,,Yes,,engagement (emoji) signals,,,,KwickerHub/WebCraftifyAI,HTML,90,30,397,NtemKenyor,35,13,4,21,705,88657
414,https://github.com/ManimCommunity/manim/issues/3455,https://chat.openai.com/share/511eb72a-c43f-442e-aa2a-8d48c9821c2e,tool/library/api usage queries,,Yes,,explicit positive comment,,,,ManimCommunity/manim,Python,19455,30,1458,MartinXPN,28,46,8,29,518,54886
420,https://github.com/epiforecasts/scoringutils/issues/418,https://chat.openai.com/share/6423b483-b512-4975-83d8-18eb7e408801,tool/library/api usage queries,,Yes,,issue discovery and planning,,,,epiforecasts/scoringutils,R,44,11,19,nikosbosse,50,26,6,25,113,15258
421,https://github.com/31Nathan/MyGame/issues/2,https://chat.openai.com/share/e90155d6-53ee-47af-89ec-81ae33a9c2bb,information retrieval,,Yes,,idea generation and brainstorming,,,,31Nathan/MyGame,C#,3,1,1,JohanCDev,16,7,7,22,16,8386
425,https://github.com/anchit-chandran/db-fundamentals/issues/21,https://chat.openai.com/share/372c4356-be1e-41b6-9c36-8841a62d78c8,code generation and implementation,,Yes,,direct implementation,,,,anchit-chandran/db-fundamentals,PHP,0,4,0,anchit-chandran,54,11,3,23,82,11614
427,https://github.com/paritytech/polkadot-sdk/issues/2245,https://chat.openai.com/share/b607012e-3f78-4bcd-9bdc-c6cac06646fd,code enhancement,,Yes,,explicit positive comment,,,,paritytech/polkadot-sdk,Rust,1527,30,518,liamaharon,79,61,8,23,4930,945318
430,https://github.com/ai-boost/Awesome-GPTs/issues/17,https://chat.openai.com/share/bcaaad81-7f62-4726-9c99-ceda723bd81a,information retrieval,,Yes,,explicit positive comment,,,,ai-boost/Awesome-GPTs,,2817,30,199,MathewBeldon,23,4,9,0,3,1339
432,https://github.com/leo-editor/leo-editor/issues/3667,https://chat.openai.com/share/02f8070b-e5a9-48fd-8e6c-c1f14717a33e,debugging and code repair,,Yes,,idea generation and brainstorming,,,,leo-editor/leo-editor,Python,1459,30,157,boltex,44,26,12,25,1741,580998
433,https://github.com/tobi-laa/reflective-fluent-builders/issues/172,https://chat.openai.com/share/1337c55a-f663-4fc4-bbeb-e5ac28ee83be,tool/library/api usage queries,,Yes,,direct implementation,,,,tobi-laa/reflective-fluent-builders,Java,2,2,0,tobi-laa,6,1,12,21,330,19349
434,https://github.com/ciminibb/networks-project-2/issues/3,https://chat.openai.com/share/0fd312f4-336b-4e7d-b4bc-41bfd337f581,code generation and implementation,,Yes,,direct implementation,,,,ciminibb/networks-project-2,Java,0,3,0,ciminibb,5,0,1,0,6,546
436,https://github.com/thankthemaker/rESCueApp/issues/56,https://chat.openai.com/share/b6c394c6-82da-454e-a46b-2061cdb51543,debugging and code repair,,Yes,,explicit positive comment,,,,thankthemaker/rESCueApp,TypeScript,3,4,3,thankthemaker,35,11,6,4,170,35656
437,https://github.com/fhdsl/metricminer/issues/27,https://chat.openai.com/share/7ba39c00-9239-4d78-83e8-a7142f4b20ee,code explanation,code generation and implementation,Yes,,direct implementation,,,,fhdsl/metricminer,R,1,4,0,howardbaek,228,33,5,14,45,3236
438,https://github.com/fac29b/Mythical_Creatures_Rehabilitation_Center/issues/5,https://chat.openai.com/share/ba37c887-00d5-4411-8381-e93ba65340f6,information retrieval,,Yes,,idea generation and brainstorming,,,,fac29b/Mythical_Creatures_Rehabilitation_Center,HTML,0,2,0,JamesRobertSutcliffe,24,5,1,19,16,9433
439,https://github.com/ironwoodcall/TagTracker/issues/316,https://chat.openai.com/share/d8d853ab-40cb-42d7-8355-c7200ce38b68,tool/library/api usage queries,,Yes,,engagement (emoji) signals,idea generation and brainstorming,,,ironwoodcall/TagTracker,Python,3,3,1,tevpg,7,3,9,23,64,10627
445,https://github.com/arindamsaha1507/sankhyaakaara/issues/9,https://chat.openai.com/share/bcdfd633-546f-470e-99c1-4a939b708889,debugging and code repair,,Yes,,issue discovery and planning,,,,arindamsaha1507/sankhyaakaara,Python,1,2,1,arindamsaha1507,32,4,7,20,13,590
446,https://github.com/InseeFrLab/onyxia/issues/676,https://chat.openai.com/share/855379e3-f73c-424d-936b-0e3e1d0763e7,tool/library/api usage queries,,Yes,,engagement (emoji) signals,,,,InseeFrLab/onyxia,TypeScript,418,30,75,garronej,235,352,10,28,440,43495
451,https://github.com/abi/screenshot-to-code/issues/20,https://chat.openai.com/share/6270089b-1d8e-4751-ae3a-631b018c061d,debugging and code repair,,Yes,,issue discovery and planning,,,,abi/screenshot-to-code,Python,52785,19,6403,abi,88,1441,15,25,116,5354
452,https://github.com/Tonomy-Foundation/Tonomy-ID-BD/issues/188,https://chat.openai.com/share/fb4d6be7-613f-4485-8769-1584b4352285,information retrieval,,Yes,,idea generation and brainstorming,,,,Tonomy-Foundation/Tonomy-ID-BD,,,,,theblockstalk,24,46,7,7,0,0
453,https://github.com/emscripten-core/emscripten/issues/20599,https://chat.openai.com/share/5b555265-fbb5-498b-83f3-c17d09f40311,tool/library/api usage queries,,Yes,,idea generation and brainstorming,,,,emscripten-core/emscripten,C++,25262,30,3235,qknight,69,71,14,20,7934,1536014
454,https://github.com/stakwork/stak-bounties/issues/5,https://chat.openai.com/share/ed86d87e-1d10-4a19-a999-4463575ba656,code generation and implementation,,Yes,,engagement (emoji) signals,,,,stakwork/stak-bounties,,0,1,2,Edvardoh,22,3,10,1,1,1
455,https://github.com/PolicyEngine/policyengine-us/issues/3278,https://chat.openai.com/share/35162ac1-0ac3-4caa-91b8-4ee34f7879d5,code generation and implementation,,Yes,,direct implementation,,,,PolicyEngine/policyengine-us,Python,94,30,160,MaxGhenis,137,108,10,14,6332,255921
457,https://github.com/ErikBjare/gptme/issues/17,https://chat.openai.com/share/5b63c61e-0b82-43ee-b305-d283deba51fb,code generation and implementation,,Yes,,explicit positive comment,,,,ErikBjare/gptme,Python,243,3,16,ErikBjare,175,1195,12,22,83,5335
458,https://github.com/parimsuka/hackaTUM-check24/issues/5,https://chat.openai.com/share/6e14232c-f219-43cd-a0b0-a55134e5134b,tool/library/api recommendation,,Yes,,issue discovery and planning,,,,parimsuka/hackaTUM-check24,TypeScript,1,4,0,havenousername,23,13,5,14,60,1150815
459,https://github.com/OpenAccess-AI-Collective/axolotl/issues/830,https://chat.openai.com/share/efbf525f-83c4-46f0-8352-9a62282c7350,test generation,,Yes,,direct implementation,,,,OpenAccess-AI-Collective/axolotl,Python,6376,30,713,winglian,98,210,13,19,273,25272
461,https://github.com/abdallahalseddek/Practical-Web-Database-Design/issues/3,https://chat.openai.com/share/fc8f13b5-3df3-48bb-a851-32f528e9d022,program generation,,Yes,,explicit positive comment,,,,abdallahalseddek/Practical-Web-Database-Design,Python,2,1,3,abdallahalseddek,9,9,4,4,20,4998
464,https://github.com/spdustin/ChatGPT-AutoExpert/issues/72,https://chat.openai.com/share/ef7ded70-846e-42de-9c16-821bbc325ed4,information retrieval,,Yes,,issue discovery and planning,,,,spdustin/ChatGPT-AutoExpert,JavaScript,6502,6,446,devWhyqueue,22,4,7,2,55,4773
467,https://github.com/princeton-vl/infinigen/issues/168,https://chat.openai.com/share/64f17f57-034b-4f00-ba2a-0a7802c7b236,debugging and code repair,,Yes,,explicit positive comment,,,,princeton-vl/infinigen,Python,5082,19,422,RodenLuo,133,46,9,24,628,89559
468,https://github.com/m-c-frank/justthoughts/issues/57,https://chat.openai.com/share/a050e88b-c21c-4be2-94af-80780e09c462,debugging and code repair,,Yes,,direct implementation,,no reaction,,m-c-frank/justthoughts,JavaScript,0,2,0,m-c-frank,108,9,4,11,47,16440
471,https://github.com/kaist-cp/cs220/issues/308,https://chat.openai.com/share/1d376923-4011-4359-8e33-532e5039cfd0,code generation and implementation,,Yes,,issue discovery and planning,,,,kaist-cp/cs220,Rust,208,16,42,1starJ,1,0,0,0,85,4858
472,https://github.com/DennisOSRM/hms-mqtt-publisher/issues/17,https://chat.openai.com/share/51baad75-6bac-4a52-bfa2-e02bf4733987,code enhancement,,Yes,,direct implementation,,,,DennisOSRM/hms-mqtt-publisher,Rust,88,7,16,dominikandreas,58,7,8,24,41,1390
474,https://github.com/Betterbird/thunderbird-patches/issues/224,https://chat.openai.com/share/4e93d7f6-44af-41d6-b448-f78201e64e8e,code enhancement,,Yes,,explicit positive comment,,,,Betterbird/thunderbird-patches,Batchfile,398,14,18,mayerwin,68,10,11,15,768,157973
477,https://github.com/happo/happo-e2e/issues/21,https://chat.openai.com/share/653691ae-5292-4e75-8352-43865c3c823f,code generation and implementation,,Yes,,explicit positive comment,,,,happo/happo-e2e,JavaScript,1,1,0,trotzig,92,64,13,19,27,2887
481,https://github.com/andrewnjoo/XpenseTrackr/issues/35,https://chat.openai.com/share/839adc2d-9eb3-4dac-a677-df10c30b3ab2,tool/library/api usage queries,code generation and implementation,Yes,,direct implementation,,,,andrewnjoo/XpenseTrackr,Ruby,0,1,0,adnjoo,7,22,7,24,115,1544
491,https://github.com/ray-project/ray/issues/41568,https://chat.openai.com/share/4fd49922-f27a-4169-af91-2a7345971609,information retrieval,,Yes,,idea generation and brainstorming,,,,ray-project/ray,Python,31565,30,5333,anyscalesam,0,1,1,25,6836,879378
494,https://github.com/colinodell/google-meet-hass-extension/issues/4,https://chat.openai.com/share/113b8354-5bac-458a-a225-85af1aff9afa,debugging and code repair,,Yes,,issue discovery and planning,,,,colinodell/google-meet-hass-extension,TypeScript,12,2,10,Komzpa,92,150,13,6,14,484
496,https://github.com/jhiggason/yahboomg1tank/issues/11,https://chat.openai.com/share/f674013f-feb8-4b3d-b6e3-a5725e0b34b2,tool/library/api usage queries,,Yes,,engagement (emoji) signals,,,,jhiggason/yahboomg1tank,Python,9,1,0,matt-desmarais,52,23,11,0,17,849
502,https://github.com/karpathy/llama2.c/issues/465,https://chat.openai.com/share/f774a1d4-1940-4249-bf1a-642e1ab4ef8f,information retrieval,,Yes,,idea generation and brainstorming,,,,karpathy/llama2.c,C,16467,30,1887,GilesBathgate,37,18,13,23,21,3544
503,https://github.com/scripting/Scripting-News/issues/282,https://chat.openai.com/share/c07b92d7-f909-4eae-86d3-e33e6f641fe7,code generation and implementation,,Yes,,direct implementation,,,,scripting/Scripting-News,HTML,115,1,10,yudel,1,1,10,0,22693,603555
505,https://github.com/raspiblitz/raspiblitz/issues/4304,https://chat.openai.com/share/60f9ce66-67e7-444b-8d8c-7fad893e05cc,information retrieval,tool/library/api usage queries,Yes,,idea generation and brainstorming,,,,raspiblitz/raspiblitz,Python,2401,30,516,rootzoll,41,665,11,27,310,92114
506,https://github.com/wkpark/uddetailer/issues/54,https://chat.openai.com/share/e86cfded-6cf0-4467-b34b-debbc1ab59bf,debugging and code repair,,Yes,,idea generation and brainstorming,,,,wkpark/uddetailer,Python,46,4,2,CCpt5,2,0,6,0,30,6718
507,https://github.com/promptengineers-ai/core/issues/28,https://chat.openai.com/share/6a74f21b-a418-4206-8aa0-5c149c5ddc26,debugging and code repair,,Yes,,issue discovery and planning,,,,promptengineers-ai/core,Python,0,1,0,ryaneggz,27,10,5,28,91,5334
509,https://github.com/Stadt-Geschichte-Basel/forschung.stadtgeschichtebasel.ch/issues/8,https://chat.openai.com/share/71c41b7d-c264-470f-bdad-e95a28595fb1,tool/library/api usage queries,,Yes,,idea generation and brainstorming,,,,Stadt-Geschichte-Basel/forschung.stadtgeschichtebasel.ch,HTML,2,7,2,maehr,30,130,8,15,1894,19873
510,https://github.com/simonw/sqlite-chronicle/issues/7,https://chat.openai.com/share/e6697bdc-e7a4-4b44-9232-d1f4ad1f6361,tool/library/api usage queries,code generation and implementation,Yes,,idea generation and brainstorming,,,,simonw/sqlite-chronicle,Python,25,1,0,simonw,761,6113,16,20,8,570
511,https://github.com/ubiquity/ubiquibot/issues/904,https://chat.openai.com/share/26de5da0-db7e-4805-858d-b40839fe459b,tool/library/api usage queries,,Yes,,idea generation and brainstorming,,,,ubiquity/ubiquibot,TypeScript,15,24,59,0x4007,53,63,10,17,124,7898
512,https://github.com/BertusBG/BertBar/issues/11,https://chat.openai.com/share/2cdf22b1-d7f2-4600-be2f-4693d53b5a56,code generation and implementation,,Yes,,issue discovery and planning,,,,BertusBG/BertBar,Python,0,1,0,BertusBG,1,0,3,1,23,820
514,https://github.com/jxnl/instructor/issues/260,https://chat.openai.com/share/6a69c8e7-29de-4b56-9ce2-211dc046fa5c,code generation and implementation,,Yes,,idea generation and brainstorming,,,,jxnl/instructor,Python,5748,30,467,gkossakowski,80,198,16,1,336,25854
517,https://github.com/jwjacobson/jazztunes/issues/68,https://chat.openai.com/share/6f12aaa0-5b35-4650-9cd7-afb0f02eeea6,tool/library/api usage queries,,Yes,,direct implementation,,,,jwjacobson/jazztunes,CSS,2,4,0,bbelderbos,173,358,13,14,276,83484
518,https://github.com/from2001/VRM_VisualScriptingNodes/issues/20,https://chat.openai.com/share/5485ced5-2381-4291-a87c-025641d48f82,code generation and implementation,,Yes,,explicit positive comment,,,,from2001/VRM_VisualScriptingNodes,C#,3,1,2,from2001,19,7,13,25,23,1631
3,https://github.com/keycloakify/keycloakify/issues/238,https://chat.openai.com/share/a3254182-6228-438d-888a-2084acea6e23,tool/library/api usage queries,,Yes,,idea generation and brainstorming,,,ChatGPT solution was considered and given a try,keycloakify/keycloakify,TypeScript,1316,30,135,garronej,235,352,10,28,228,14874
40,https://github.com/Quran-Journey/backend/issues/160,https://chat.openai.com/share/cc0442e3-809c-4730-941a-eb6c407c01c0,system design and architecture,,Yes,,idea generation and brainstorming,,,,Quran-Journey/backend,TypeScript,5,5,1,osamaramihafez,17,13,6,11,124,419812
389,https://github.com/numbersprotocol/capture-lite/issues/3057,https://chat.openai.com/share/6c30bc3e-2cee-4c57-a31a-7549891b6f1d,system design and architecture,,Yes,,idea generation and brainstorming,,,,numbersprotocol/capture-lite,TypeScript,25,14,8,sync-by-unito[bot],0,0,4,30,624,74787
14,https://github.com/grishka/NearDrop/issues/25,https://chat.openai.com/share/11592347-ce8c-40b0-aaa8-022ea774561d,debugging and code repair,,Yes,,direct implementation,,"the provider of the link had no prior knowledge about the code and the stack trace that they provided to GPT. and also, no reactions to the shared link",,grishka/NearDrop,Swift,3795,18,142,gianpaj,273,94,12,12,56,10052
117,https://github.com/SKKUFastech/week1/issues/5,https://chat.openai.com/share/18990fa3-c8c6-4167-bb24-f37675760c6d,code enhancement,,Yes,,direct implementation,,no reactions to the link,,SKKUFastech/week1,C,0,3,0,smh9800,0,0,1,0,34,2728
